genreA,genreB,genreC,movie
political,sci-fi,thriller,Dead End Drive-In (1986)
political,sci-fi,thriller,Metropia (2009)
political,sci-fi,thriller,"Island, The (2005)"
political,sci-fi,thriller,Rise of the Planet of the Apes (2011)
political,sci-fi,thriller,Ultraviolet (2006)
political,sci-fi,thriller,Priest (2011)
political,sci-fi,thriller,"I, Robot (2004)"
political,sci-fi,thriller,"Maze Runner, The (2014)"
political,sci-fi,thriller,Terminator 2: Judgment Day (1991)
political,sci-fi,thriller,Repo Men (2010)
political,sci-fi,thriller,Z.P.G. (1972)
political,sci-fi,thriller,District 9 (2009)
political,sci-fi,thriller,Universal Soldier: Day of Reckoning (2012)
political,sci-fi,thriller,On the Beach (1959)
political,sci-fi,thriller,Idiocracy (2006)
political,sci-fi,thriller,"Scanner Darkly, A (2006)"
political,sci-fi,thriller,RoboCop (1987)
political,sci-fi,thriller,"Clockwork Orange, A (1971)"
political,sci-fi,thriller,Justice League: The Flashpoint Paradox (2013)
political,sci-fi,thriller,Escape from New York (1981)
political,sci-fi,thriller,"Hunger Games, The (2012)"
political,sci-fi,thriller,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
political,sci-fi,thriller,2009: Lost Memories (2002)
political,sci-fi,thriller,"Boy and His Dog, A (1975)"
political,sci-fi,thriller,Tokyo Gore Police (Tôkyô zankoku keisatsu) (2008)
political,sci-fi,thriller,Class of 1999 II: The Substitute (1994)
political,sci-fi,thriller,"10th Victim, The (La decima vittima) (1965)"
political,sci-fi,thriller,1984 (Nineteen Eighty-Four) (1984)
political,sci-fi,thriller,One Point O (2004)
political,sci-fi,thriller,Surrogates (2009)
political,sci-fi,thriller,Pulse (2006)
political,sci-fi,thriller,Kafka (1991)
political,sci-fi,thriller,RoboCop (2014)
political,sci-fi,thriller,Death Racers (2008)
political,sci-fi,thriller,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
political,sci-fi,thriller,Screamers (1995)
political,sci-fi,thriller,Zenith (2010)
political,sci-fi,thriller,Atlas Shrugged: Part 1 (2011)
political,sci-fi,thriller,Universal Soldier: Regeneration (2009)
political,sci-fi,thriller,Daybreakers (2010)
political,sci-fi,thriller,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
political,sci-fi,thriller,Aeon Flux (2005)
political,sci-fi,thriller,Moon 44 (1990)
political,sci-fi,thriller,Franklyn (2008)
political,sci-fi,thriller,Autómata (Automata) (2014)
political,sci-fi,thriller,eXistenZ (1999)
political,sci-fi,thriller,They Live (1988)
political,sci-fi,thriller,Westworld (1973)
political,sci-fi,thriller,X-Men: Days of Future Past (2014)
political,sci-fi,thriller,Death Race (2008)
political,sci-fi,thriller,"Matrix, The (1999)"
political,sci-fi,thriller,Antiviral (2012)
political,sci-fi,thriller,Watchmen (2009)
political,sci-fi,thriller,Gattaca (1997)
political,sci-fi,thriller,Lord of the Flies (1963)
political,sci-fi,thriller,Predestination (2014)
political,sci-fi,thriller,Snowpiercer (2013)
political,sci-fi,thriller,"Stepford Wives, The (1975)"
political,sci-fi,thriller,Strange Days (1995)
political,sci-fi,thriller,Southland Tales (2006)
political,sci-fi,thriller,Transcendence (2014)
political,sci-fi,thriller,Vice (2015)
political,sci-fi,thriller,V for Vendetta (2006)
political,sci-fi,thriller,Total Recall (1990)
political,sci-fi,thriller,Elysium (2013)
political,sci-fi,thriller,Minority Report (2002)
political,sci-fi,thriller,"Quiet Earth, The (1985)"
political,sci-fi,thriller,In Time (2011)
political,sci-fi,thriller,Chappie (2015)
dystopia,sci-fi,thriller,"Terminator, The (1984)"
dystopia,sci-fi,thriller,"Omega Man, The (1971)"
dystopia,sci-fi,thriller,Divergent (2014)
dystopia,sci-fi,thriller,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014)
dystopia,sci-fi,thriller,Oblivion (2013)
dystopia,sci-fi,thriller,Phase 7 (2011)
dystopia,sci-fi,thriller,Dark City (1998)
dystopia,sci-fi,thriller,Total Recall (2012)
dystopia,sci-fi,thriller,Escape from L.A. (1996)
dystopia,sci-fi,thriller,"Host, The (2013)"
dystopia,sci-fi,thriller,"Purge, The (2013)"
dystopia,sci-fi,thriller,Blade Runner (1982)
dystopia,sci-fi,thriller,Colossus: The Forbin Project (1970)
dystopia,sci-fi,thriller,Babylon A.D. (2008)
dystopia,sci-fi,thriller,Death Race 3: Inferno (2012)
dystopia,sci-fi,thriller,Starship Troopers (1997)
dystopia,sci-fi,thriller,No Blade of Grass (1970)
dystopia,sci-fi,thriller,Children of Men (2006)
dystopia,sci-fi,thriller,Soylent Green (1973)
dystopia,sci-fi,thriller,"Thirteenth Floor, The (1999)"
dystopia,sci-fi,thriller,It's All About Love (2003)
dystopia,sci-fi,thriller,Equilibrium (2002)
dystopia,sci-fi,thriller,Death Race 2 (2010)
dystopia,sci-fi,thriller,Surf Nazis Must Die (1987)
dystopia,sci-fi,thriller,"Colony, The (2013)"
dystopia,sci-fi,thriller,Eden Log (2007)
dystopia,sci-fi,thriller,Dead End Drive-In (1986)
dystopia,sci-fi,thriller,Metropia (2009)
dystopia,sci-fi,thriller,"Island, The (2005)"
dystopia,sci-fi,thriller,Rise of the Planet of the Apes (2011)
dystopia,sci-fi,thriller,Ultraviolet (2006)
dystopia,sci-fi,thriller,Priest (2011)
dystopia,sci-fi,thriller,"I, Robot (2004)"
dystopia,sci-fi,thriller,"Maze Runner, The (2014)"
dystopia,sci-fi,thriller,Terminator 2: Judgment Day (1991)
dystopia,sci-fi,thriller,Repo Men (2010)
dystopia,sci-fi,thriller,Z.P.G. (1972)
dystopia,sci-fi,thriller,District 9 (2009)
dystopia,sci-fi,thriller,Universal Soldier: Day of Reckoning (2012)
dystopia,sci-fi,thriller,On the Beach (1959)
dystopia,sci-fi,thriller,Idiocracy (2006)
dystopia,sci-fi,thriller,"Scanner Darkly, A (2006)"
dystopia,sci-fi,thriller,RoboCop (1987)
dystopia,sci-fi,thriller,"Clockwork Orange, A (1971)"
dystopia,sci-fi,thriller,Justice League: The Flashpoint Paradox (2013)
dystopia,sci-fi,thriller,Escape from New York (1981)
dystopia,sci-fi,thriller,"Hunger Games, The (2012)"
dystopia,sci-fi,thriller,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
dystopia,sci-fi,thriller,2009: Lost Memories (2002)
dystopia,sci-fi,thriller,"Boy and His Dog, A (1975)"
dystopia,sci-fi,thriller,Tokyo Gore Police (Tôkyô zankoku keisatsu) (2008)
dystopia,sci-fi,thriller,Class of 1999 II: The Substitute (1994)
dystopia,sci-fi,thriller,"10th Victim, The (La decima vittima) (1965)"
dystopia,sci-fi,thriller,1984 (Nineteen Eighty-Four) (1984)
dystopia,sci-fi,thriller,One Point O (2004)
dystopia,sci-fi,thriller,Surrogates (2009)
dystopia,sci-fi,thriller,Pulse (2006)
dystopia,sci-fi,thriller,Kafka (1991)
dystopia,sci-fi,thriller,RoboCop (2014)
dystopia,sci-fi,thriller,Death Racers (2008)
dystopia,sci-fi,thriller,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
dystopia,sci-fi,thriller,Screamers (1995)
dystopia,sci-fi,thriller,Zenith (2010)
dystopia,sci-fi,thriller,Atlas Shrugged: Part 1 (2011)
dystopia,sci-fi,thriller,Universal Soldier: Regeneration (2009)
dystopia,sci-fi,thriller,Daybreakers (2010)
dystopia,sci-fi,thriller,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
dystopia,sci-fi,thriller,Aeon Flux (2005)
dystopia,sci-fi,thriller,Moon 44 (1990)
dystopia,sci-fi,thriller,Franklyn (2008)
dystopia,sci-fi,thriller,Autómata (Automata) (2014)
dystopia,sci-fi,thriller,eXistenZ (1999)
dystopia,sci-fi,thriller,They Live (1988)
dystopia,sci-fi,thriller,Westworld (1973)
dystopia,sci-fi,thriller,X-Men: Days of Future Past (2014)
dystopia,sci-fi,thriller,Death Race (2008)
dystopia,sci-fi,thriller,"Matrix, The (1999)"
dystopia,sci-fi,thriller,Antiviral (2012)
dystopia,sci-fi,thriller,Watchmen (2009)
dystopia,sci-fi,thriller,Gattaca (1997)
dystopia,sci-fi,thriller,Lord of the Flies (1963)
dystopia,sci-fi,thriller,Predestination (2014)
dystopia,sci-fi,thriller,Snowpiercer (2013)
dystopia,sci-fi,thriller,"Stepford Wives, The (1975)"
dystopia,sci-fi,thriller,Strange Days (1995)
dystopia,sci-fi,thriller,Southland Tales (2006)
dystopia,sci-fi,thriller,Transcendence (2014)
dystopia,sci-fi,thriller,Vice (2015)
dystopia,sci-fi,thriller,V for Vendetta (2006)
dystopia,sci-fi,thriller,Total Recall (1990)
dystopia,sci-fi,thriller,Elysium (2013)
dystopia,sci-fi,thriller,Minority Report (2002)
dystopia,sci-fi,thriller,"Quiet Earth, The (1985)"
dystopia,sci-fi,thriller,In Time (2011)
dystopia,sci-fi,thriller,Chappie (2015)
imax,sci-fi,thriller,Resident Evil: Retribution (2012)
imax,sci-fi,thriller,I Am Legend (2007)
imax,sci-fi,thriller,Gravity (2013)
imax,sci-fi,thriller,Divergent (2014)
imax,sci-fi,thriller,RoboCop (2014)
imax,sci-fi,thriller,Oblivion (2013)
imax,sci-fi,thriller,Watchmen (2009)
imax,sci-fi,thriller,Transformers (2007)
imax,sci-fi,thriller,Inception (2010)
imax,sci-fi,thriller,G.I. Joe: Retaliation (2013)
imax,sci-fi,thriller,"Matrix Revolutions, The (2003)"
imax,sci-fi,thriller,Battleship (2012)
imax,sci-fi,thriller,Spider-Man 3 (2007)
imax,sci-fi,thriller,Riddick (2013)
imax,sci-fi,thriller,"Day the Earth Stood Still, The (2008)"
imax,sci-fi,thriller,World War Z (2013)
imax,sci-fi,thriller,Transcendence (2014)
imax,sci-fi,thriller,Resident Evil: Afterlife (2010)
imax,sci-fi,thriller,Iron Man 3 (2013)
imax,sci-fi,thriller,V for Vendetta (2006)
imax,sci-fi,thriller,"Green Hornet, The (2011)"
imax,sci-fi,thriller,Elysium (2013)
imax,sci-fi,thriller,"Matrix Reloaded, The (2003)"
imax,sci-fi,thriller,Cowboys & Aliens (2011)
imax,sci-fi,thriller,Transformers: Dark of the Moon (2011)
imax,sci-fi,thriller,"Amazing Spider-Man, The (2012)"
imax,sci-fi,thriller,Spider-Man 2 (2004)
imax,sci-fi,thriller,Super 8 (2011)
imax,sci-fi,thriller,Man of Steel (2013)
imax,sci-fi,thriller,Contagion (2011)
imax,sci-fi,thriller,Iron Man 2 (2010)
imax,sci-fi,thriller,I Am Number Four (2011)
imax,sci-fi,thriller,The Amazing Spider-Man 2 (2014)
musical,sci-fi,thriller,Muppets Most Wanted (2014)
musical,sci-fi,thriller,Phantom of the Paradise (1974)
musical,sci-fi,thriller,"Rocky Horror Picture Show, The (1975)"
musical,sci-fi,thriller,Ra.One (2011)
musical,sci-fi,thriller,Chicken Little (2005)
sci-fi,speculative fiction,thriller,"Island, The (2005)"
sci-fi,speculative fiction,thriller,Lawnmower Man 2: Beyond Cyberspace (1996)
sci-fi,speculative fiction,thriller,2001: A Space Odyssey (1968)
sci-fi,speculative fiction,thriller,RoboCop (2014)
sci-fi,speculative fiction,thriller,Skyline (2010)
sci-fi,speculative fiction,thriller,Source Code (2011)
sci-fi,speculative fiction,thriller,AVPR: Aliens vs. Predator - Requiem (2007)
sci-fi,speculative fiction,thriller,Battleship (2012)
sci-fi,speculative fiction,thriller,When Worlds Collide (1951)
sci-fi,speculative fiction,thriller,Absolute Aggression (2004)
sci-fi,speculative fiction,thriller,Sharknado (2013)
sci-fi,speculative fiction,thriller,Event Horizon (1997)
sci-fi,speculative fiction,thriller,X2: X-Men United (2003)
sci-fi,speculative fiction,thriller,Riddick (2013)
sci-fi,speculative fiction,thriller,Apollo 18 (2011)
sci-fi,speculative fiction,thriller,Total Recall (1990)
sci-fi,speculative fiction,thriller,King Kong (1976)
sci-fi,speculative fiction,thriller,"War of the Worlds, The (1953)"
sci-fi,speculative fiction,thriller,Aelita: The Queen of Mars (Aelita) (1924)
sci-fi,speculative fiction,thriller,RoboCop (1987)
sci-fi,speculative fiction,thriller,"Clockwork Orange, A (1971)"
sci-fi,speculative fiction,thriller,Justice League: The Flashpoint Paradox (2013)
sci-fi,speculative fiction,thriller,Cowboys & Aliens (2011)
sci-fi,speculative fiction,thriller,Mission to Mars (2000)
sci-fi,speculative fiction,thriller,Timeline (2003)
sci-fi,speculative fiction,thriller,Cube Zero (2004)
sci-fi,speculative fiction,thriller,Race to Witch Mountain (2009)
sci-fi,speculative fiction,thriller,"Arrival, The (1996)"
sci-fi,speculative fiction,thriller,Chronicle (2012)
sci-fi,speculative fiction,thriller,Armageddon (1998)
sci-fi,speculative fiction,thriller,Signs (2002)
political thriller,sci-fi,thriller,"Dead Zone, The (1983)"
political thriller,sci-fi,thriller,Atlas Shrugged: Part 1 (2011)
political thriller,sci-fi,thriller,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014)
political thriller,sci-fi,thriller,1984 (Nineteen Eighty-Four) (1984)
political thriller,sci-fi,thriller,2009: Lost Memories (2002)
political thriller,sci-fi,thriller,"Day of the Dolphin, The (1973)"
political thriller,sci-fi,thriller,"Red Spectacles, The (Jigoku no banken: akai megane) (1987)"
political thriller,sci-fi,thriller,"Formula, The (1980)"
political thriller,sci-fi,thriller,"Boys from Brazil, The (1978)"
political thriller,sci-fi,thriller,Miracle Mile (1989)
political thriller,sci-fi,thriller,V for Vendetta (2006)
psychological thriller,sci-fi,thriller,Coherence (2013)
psychological thriller,sci-fi,thriller,"Philosophers, The (After The Dark) (2013)"
psychological thriller,sci-fi,thriller,Pontypool (2008)
psychological thriller,sci-fi,thriller,Surrogates (2009)
psychological thriller,sci-fi,thriller,Errors of the Human Body (2012) 
psychological thriller,sci-fi,thriller,"Box, The (2009)"
psychological thriller,sci-fi,thriller,The Butterfly Effect 3: Revelations (2009)
psychological thriller,sci-fi,thriller,The Butterfly Effect (2004)
psychological thriller,sci-fi,thriller,Paprika (Papurika) (2006)
psychological thriller,sci-fi,thriller,Take Shelter (2011)
psychological thriller,sci-fi,thriller,Equilibrium (2002)
psychological thriller,sci-fi,thriller,"Hunger Games, The (2012)"
psychological thriller,sci-fi,thriller,"Nines, The (2007)"
psychological thriller,sci-fi,thriller,The Butterfly Effect 2 (2006)
psychological thriller,sci-fi,thriller,Vanilla Sky (2001)
sci-fi,superhero,thriller,Unbreakable (2000)
sci-fi,superhero,thriller,The Amazing Spider-Man 2 (2014)
sci-fi,superhero,thriller,RoboCop 2 (1990)
sci-fi,superhero,thriller,Captain America (1990)
sci-fi,superhero,thriller,Priest (2011)
sci-fi,superhero,thriller,RoboCop (2014)
sci-fi,superhero,thriller,Watchmen (2009)
sci-fi,superhero,thriller,"Wraith, The (1986)"
sci-fi,superhero,thriller,Batman & Robin (1997)
sci-fi,superhero,thriller,Batman (1943)
sci-fi,superhero,thriller,Spider-Man 3 (2007)
sci-fi,superhero,thriller,Mighty Morphin Power Rangers: The Movie (1995)
sci-fi,superhero,thriller,Son of Batman (2014)
sci-fi,superhero,thriller,Darkman (1990)
sci-fi,superhero,thriller,X2: X-Men United (2003)
sci-fi,superhero,thriller,X-Men Origins: Wolverine (2009)
sci-fi,superhero,thriller,X-Men: First Class (2011)
sci-fi,superhero,thriller,Iron Man 3 (2013)
sci-fi,superhero,thriller,"Green Hornet, The (2011)"
sci-fi,superhero,thriller,Spider-Man (2002)
sci-fi,superhero,thriller,Spawn (1997)
sci-fi,superhero,thriller,RoboCop (1987)
sci-fi,superhero,thriller,"Amazing Spider-Man, The (2012)"
sci-fi,superhero,thriller,Spider-Man 2 (2004)
sci-fi,superhero,thriller,X-Men: Days of Future Past (2014)
sci-fi,superhero,thriller,Man of Steel (2013)
sci-fi,superhero,thriller,X-Men: The Last Stand (2006)
sci-fi,superhero,thriller,Iron Man 2 (2010)
sci-fi,superhero,thriller,Captain America: The First Avenger (2011)
sci-fi,superhero,thriller,RoboCop 3 (1993)
sci-fi,superhero,thriller,Chronicle (2012)
sci-fi,superhero,thriller,I Am Number Four (2011)
sci-fi,superhero,thriller,Sparks (2013)
sci-fi,superhero,thriller,Ra.One (2011)
sci-fi,thriller,time-travel,"Terminator, The (1984)"
sci-fi,thriller,time-travel,Trancers III (1992)
sci-fi,thriller,time-travel,Source Code (2011)
sci-fi,thriller,time-travel,Predestination (2014)
sci-fi,thriller,time-travel,Terminator 2: Judgment Day (1991)
sci-fi,thriller,time-travel,Paycheck (2003)
sci-fi,thriller,time-travel,Star Trek: First Contact (1996)
sci-fi,thriller,time-travel,Sphere (1998)
sci-fi,thriller,time-travel,If Only (2004)
sci-fi,thriller,time-travel,Déjà Vu (Deja Vu) (2006)
sci-fi,thriller,time-travel,"Sound of Thunder, A (2005)"
sci-fi,thriller,time-travel,Spy Kids: All the Time in the World in 4D (2011)
sci-fi,thriller,time-travel,Justice League: The Flashpoint Paradox (2013)
sci-fi,thriller,time-travel,Timeline (2003)
sci-fi,thriller,time-travel,Trancers II (1991)
sci-fi,thriller,time-travel,Premonition (2007)
sci-fi,thriller,time-travel,X-Men: Days of Future Past (2014)
sci-fi,thriller,time-travel,Twilight Zone: The Movie (1983)
sci-fi,thriller,time-travel,Timecop (1994)
sci-fi,thriller,time-travel,Time After Time (1979)
sci-fi,thriller,time-travel,Lost in Space (1998)
sci-fi,thriller,time-travel,Project Almanac (2015)
girls with guns,sci-fi,thriller,"10th Victim, The (La decima vittima) (1965)"
girls with guns,sci-fi,thriller,Resident Evil: Retribution (2012)
girls with guns,sci-fi,thriller,Aeon Flux (2005)
girls with guns,sci-fi,thriller,Ultraviolet (2006)
girls with guns,sci-fi,thriller,Resident Evil: Extinction (2007)
girls with guns,sci-fi,thriller,Tokyo Gore Police (Tôkyô zankoku keisatsu) (2008)
girls with guns,sci-fi,thriller,Resident Evil (2002)
girls with guns,sci-fi,thriller,Resident Evil: Afterlife (2010)
girls with guns,sci-fi,thriller,Resident Evil: Apocalypse (2004)
alien invasion,sci-fi,thriller,"Host, The (2013)"
alien invasion,sci-fi,thriller,Independence Day (a.k.a. ID4) (1996)
alien invasion,sci-fi,thriller,Destroy All Monsters (Kaijû sôshingeki) (1968)
alien invasion,sci-fi,thriller,Invasion of the Body Snatchers (1978)
alien invasion,sci-fi,thriller,"War of the Worlds, The (1953)"
alien invasion,sci-fi,thriller,Oblivion (2013)
alien invasion,sci-fi,thriller,Transformers (2007)
alien invasion,sci-fi,thriller,Impostor (2002)
alien invasion,sci-fi,thriller,Cowboys & Aliens (2011)
alien invasion,sci-fi,thriller,Quatermass 2 (Enemy from Space) (1957)
alien invasion,sci-fi,thriller,Transformers: Dark of the Moon (2011)
alien invasion,sci-fi,thriller,Signs (2002)
alien invasion,sci-fi,thriller,Invasion of the Body Snatchers (1956)
alien invasion,sci-fi,thriller,War of the Worlds (2005)
sci-fi,thriller,zombie,Dead Air (2009)
sci-fi,thriller,zombie,Resident Evil: Retribution (2012)
sci-fi,thriller,zombie,"Cabin in the Woods, The (2012)"
sci-fi,thriller,zombie,Nazis at the Center of the Earth (2012)
sci-fi,thriller,zombie,Against the Dark (2009)
sci-fi,thriller,zombie,"Omega Man, The (1971)"
sci-fi,thriller,zombie,Dead Within (2014)
sci-fi,thriller,zombie,Prince of Darkness (1987)
sci-fi,thriller,zombie,Night of the Living Dead (1968)
sci-fi,thriller,zombie,Rise of the Zombies (2012)
sci-fi,thriller,zombie,28 Weeks Later (2007)
sci-fi,thriller,zombie,Resident Evil: Apocalypse (2004)
sci-fi,thriller,zombie,State of Emergency (2011)
sci-fi,thriller,zombie,Grindhouse (2007)
sci-fi,thriller,zombie,World War Z (2013)
sci-fi,thriller,zombie,Resident Evil: Afterlife (2010)
sci-fi,thriller,zombie,Land of the Dead (2005)
sci-fi,thriller,zombie,Dawn of the Dead (2004)
sci-fi,thriller,zombie,Puppet Master III: Toulon's Revenge (1991)
sci-fi,thriller,zombie,Quarantine (2008)
sci-fi,thriller,zombie,Gallowwalkers (2012)
sci-fi,thriller,zombie,Night of the Zombies (a.k.a. Hell of the Living Dead) (Virus) (1980)
sci-fi,thriller,zombie,Resident Evil (2002)
sci-fi,thriller,zombie,Pontypool (2008)
sci-fi,thriller,zombie,"House of the Dead, The (2003)"
sci-fi,thriller,zombie,Open Grave (2013)
sci-fi,thriller,zombie,Rabid (1977)
sci-fi,thriller,zombie,Day of the Dead (1985)
sci-fi,thriller,zombie,Splinter (2008)
sci-fi,thriller,zombie,Phantoms (1998)
sci-fi,thriller,zombie,Doom (2005)
sci-fi,thriller,zombie,Resident Evil: Extinction (2007)
sci-fi,thriller,zombie,War of the Dead - Stone's War (2011) 
sci-fi,thriller,zombie,Legion (2010)
sci-fi,splatter,thriller,"Signal, The (2007)"
sci-fi,splatter,thriller,Night of the Living Dead (1968)
sci-fi,splatter,thriller,RoboCop (1987)
sci-fi,splatter,thriller,Grindhouse (2007)
sci-fi,splatter,thriller,Tokyo Gore Police (Tôkyô zankoku keisatsu) (2008)
sci-fi,splatter,thriller,AVPR: Aliens vs. Predator - Requiem (2007)
sci-fi,splatter,thriller,Machete Kills (Machete 2) (2013)
sci-fi,splatter,thriller,Dawn of the Dead (2004)
body horror,sci-fi,thriller,"Fly II, The (1989)"
body horror,sci-fi,thriller,Videodrome (1983)
