genreA,genreB,movie
film noir,romance,Undercover Man (1949)
film noir,romance,"Long Night, The (1947)"
film noir,romance,Champion (1949)
film noir,romance,Butterfly Kiss (1995)
film noir,romance,Deadly Circuit (Mortelle randonnée) (1983)
film noir,romance,Tension (1949)
film noir,romance,Station West (1948)
film noir,romance,Macao (1952)
film noir,romance,"Walk Softly, Stranger (1950)"
film noir,romance,Yesterday Was a Lie (2008)
film noir,romance,"Truth or Consequences, N.M. (1997)"
film noir,romance,"Hot Spot, The (1990)"
film noir,romance,Experiment Perilous (1944)
film noir,romance,Bound (1996)
film noir,romance,Dark Passage (1947)
film noir,romance,"Counterfeit Coin, The (Istoria mias kalpikis liras) (1955)"
film noir,romance,Johnny Apollo (1940)
film noir,romance,Cat People (1942)
film noir,romance,"Presidio, The (1988)"
film noir,romance,Beyond the Forest (1949)
imax,romance,Rock of Ages (2012)
imax,romance,"Misérables, Les (2012)"
imax,romance,"Mortal Instruments: City of Bones, The (2013)"
imax,romance,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)
imax,romance,Divergent (2014)
imax,romance,"Twilight Saga: Breaking Dawn - Part 2, The (2012)"
imax,romance,"Twilight Saga: Eclipse, The (2010)"
imax,romance,Wings of Courage (1995)
imax,romance,Prince of Persia: The Sands of Time (2010)
imax,romance,Harry Potter and the Half-Blood Prince (2009)
imax,romance,Stalingrad (2013)
imax,romance,Beauty and the Beast (1991)
imax,romance,Tangled (2010)
prison,romance,Captives (1994)
prison,romance,"Reader, The (2008)"
prison,romance,Come See the Paradise (1990)
prison,romance,Mrs. Soffel (1984)
prison,romance,Return to Paradise (1998)
prison,romance,I Love You Phillip Morris (2009)
prison,romance,"Hurricane, The (1937)"
prison,romance,Strange Cargo (1940)
prison,romance,Jailhouse Rock (1957)
prison,romance,American Pastime (2007)
prison,romance,"Criminal Code, The (1931)"
prison,romance,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006)
prison,romance,"Big House, The (1930)"
prison,romance,American Heist (2015)
prison,romance,Ain't Them Bodies Saints (2013)
prison,romance,Lilies (1996)
prison,romance,Ladies They Talk About (1933)
prison,romance,Out of Sight (1998)
documentary,romance,Level Five (1997)
documentary,romance,Americano (2005)
documentary,romance,Medium Cool (1969)
documentary,romance,Vermont Is For Lovers (1992)
documentary,romance,"Swell Season, The (2011)"
documentary,romance,The Circle (2014)
documentary,romance,People on Sunday (Menschen am Sonntag) (1930)
documentary,romance,My Date with Drew (2004)
documentary,romance,I Am a Sex Addict (2005)
documentary,romance,Steal a Pencil for Me (2007)
documentary,romance,Ciao Manhattan (Ciao! Manhattan) (1972)
documentary,romance,Paper Heart (2009)
documentary,romance,Fast Food Nation (2006)
documentary,romance,Ghosts of Cité Soleil (2006)
documentary,romance,The Kiss (1900)
documentary,romance,"Watermelon Woman, The (1996)"
documentary,romance,"Passion of Ayn Rand, The (1999)"
exploitation,romance,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)
exploitation,romance,Silent Rage (1982)
exploitation,romance,Mega Piranha (2010)
exploitation,romance,Bolero (1984)
exploitation,romance,Shinobi: Heart Under Blade (2005)
exploitation,romance,Dragons Forever (1988)
exploitation,romance,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
exploitation,romance,The Return of Ringo (1965)
exploitation,romance,Wing Chun (1994)
exploitation,romance,Naked Weapon (Chek law dak gung) (2002)
exploitation,romance,Gorgeous (Boh lee chun) (1999)
exploitation,romance,Queen of the Amazons (1947)
exploitation,romance,"Karate Kid, The (1984)"
exploitation,romance,Raging Phoenix (Deu suay doo) (2009)
exploitation,romance,"Perils of Gwendoline in the Land of the Yik Yak, The (1984)"
exploitation,romance,Aaron Loves Angela (1975)
exploitation,romance,Mandingo (1975)
exploitation,romance,Romeo Must Die (2000)
exploitation,romance,King Boxer: Five Fingers of Death (Tian xia di yi quan) (1972)
exploitation,romance,City Hunter (Sing si lip yan) (1993)
exploitation,romance,"Karate Kid, Part III, The (1989)"
exploitation,romance,Playing with Love (Puppy Love) (Maladolescenza) (1977)
exploitation,romance,"Treasure Hunter, The (Ci ling) (2009)"
exploitation,romance,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
exploitation,romance,Wheels on Meals (Kuai can che) (1984)
exploitation,romance,Fighter (2007)
exploitation,romance,"Rebel, The (2006)"
exploitation,romance,Mulan (1998)
exploitation,romance,"Karate Kid, Part II, The (1986)"
exploitation,romance,Emmanuelle (1974)
exploitation,romance,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)"
exploitation,romance,Magic Mike (2012)
exploitation,romance,House of Flying Daggers (Shi mian mai fu) (2004)
martial arts,romance,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)
martial arts,romance,Silent Rage (1982)
martial arts,romance,Shinobi: Heart Under Blade (2005)
martial arts,romance,Dragons Forever (1988)
martial arts,romance,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
martial arts,romance,Wing Chun (1994)
martial arts,romance,Naked Weapon (Chek law dak gung) (2002)
martial arts,romance,"Karate Kid, The (1984)"
martial arts,romance,Raging Phoenix (Deu suay doo) (2009)
martial arts,romance,Romeo Must Die (2000)
martial arts,romance,King Boxer: Five Fingers of Death (Tian xia di yi quan) (1972)
martial arts,romance,City Hunter (Sing si lip yan) (1993)
martial arts,romance,"Karate Kid, Part III, The (1989)"
martial arts,romance,"Treasure Hunter, The (Ci ling) (2009)"
martial arts,romance,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
martial arts,romance,Wheels on Meals (Kuai can che) (1984)
martial arts,romance,Fighter (2007)
martial arts,romance,"Rebel, The (2006)"
martial arts,romance,Mulan (1998)
martial arts,romance,"Karate Kid, Part II, The (1986)"
martial arts,romance,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)"
martial arts,romance,Gorgeous (Boh lee chun) (1999)
martial arts,romance,House of Flying Daggers (Shi mian mai fu) (2004)
musical,romance,It's a Bikini World (1967)
musical,romance,High School Musical (2006)
musical,romance,Romance & Cigarettes (2005)
musical,romance,Get Over It (2001)
musical,romance,Summer Magic (1963)
musical,romance,Neptune's Daughter (1949)
musical,romance,Tyler Perry's I Can Do Bad All by Myself (2009)
musical,romance,How to Stuff a Wild Bikini (1965)
musical,romance,Road to Morocco (1942)
musical,romance,"Sky's the Limit, The (1943)"
musical,romance,Ella Enchanted (2004)
musical,romance,"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go) (1993)"
musical,romance,How to Marry a Millionaire (1953)
musical,romance,Gainsbourg (Vie Héroïque) (2010)
musical,romance,Small Town Girl (1953)
musical,romance,It Happened at the World's Fair (1963)
musical,romance,"Eddy Duchin Story, The (1956)"
musical,romance,There's No Business Like Show Business (1954)
musical,romance,Music in the Air (1934)
musical,romance,Roseland (1977)
musical,romance,Begin Again (2013)
musical,romance,De-Lovely (2004)
musical,romance,April Love (1957)
musical,romance,"Prince of Egypt, The (1998)"
musical,romance,"Fighting Temptations, The (2003)"
musical,romance,Bundle of Joy (1956)
musical,romance,Pure Country (1992)
musical,romance,Drumline (2002)
musical,romance,"Return of Jafar, The (1994)"
musical,romance,"Best Little Whorehouse in Texas, The (1982)"
musical,romance,Tangled (2010)
musical,romance,Blue Hawaii (1961)
musical,romance,My Fair Lady (1964)
musical,romance,Bride of the Wind (2001)
musical,romance,"Band Wagon, The (1953)"
musical,romance,Thin Ice (1937)
musical,romance,Four Daughters (1938)
musical,romance,Why Do Fools Fall In Love? (1998)
musical,romance,Elle: A Modern Cinderella Tale (2011)
musical,romance,Tropico (2013)
musical,romance,Alexander's Ragtime Band (1938)
musical,romance,Jupiter's Darling (1955)
musical,romance,Tea For Two (1950)
musical,romance,"Star Is Born, A (1937)"
musical,romance,Romance on the High Seas (1948)
musical,romance,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)"
musical,romance,That Lady in Ermine (1948)
musical,romance,One Hour with You (1932)
musical,romance,Thirst (Pyaasa) (1957)
musical,romance,Salaam-E-Ishq (2007)
musical,romance,Coyote Ugly (2000)
musical,romance,"Goodbye, Mr. Chips (1969)"
musical,romance,Pure One (Pakeezah) (1972)
musical,romance,Lucky: No Time For Love (2005)
musical,romance,Rusalochka (The Little Mermaid) (1976)
musical,romance,And God Created Woman (1988)
musical,romance,Happy New Year (2014)
musical,romance,We're Not Dressing (1934)
musical,romance,Thousands Cheer (1943)
musical,romance,"Tramp, The (Awaara) (Awara) (1951)"
musical,romance,Yentl (1983)
musical,romance,Broadway Melody of 1938 (1937)
musical,romance,Mamma Mia! (2008)
musical,romance,Loving You (1957)
musical,romance,Hedwig and the Angry Inch (2000)
musical,romance,Ghosts of Cité Soleil (2006)
musical,romance,"Great Race, The (1965)"
musical,romance,"Dolly Sisters, The (1945)"
musical,romance,High School Musical 3: Senior Year (2008)
musical,romance,You'll Find Out (1940)
musical,romance,Not on the Lips (Pas sur la bouche) (2003)
musical,romance,Hearts Divided (1936)
musical,romance,Jumbo (Billy Rose's Jumbo) (1962)
musical,romance,Roustabout (1964)
musical,romance,April in Paris (1952)
musical,romance,Going Hollywood (1933)
musical,romance,First Love (1939)
musical,romance,An Alligator Named Daisy (1955)
musical,romance,Listen to Your Heart (2010)
musical,romance,Soup to Nuts (1930)
musical,romance,Cover Girl (1944)
musical,romance,Staying Alive (1983)
musical,romance,Tin Pan Alley (1940)
musical,romance,Royal Wedding (1951)
musical,romance,Jamie and Jessie Are Not Together (2011)
musical,romance,Riders of Destiny (1933)
musical,romance,Across the Universe (2007)
musical,romance,Poor Little Rich Girl (1936)
musical,romance,Hipsters (Stilyagi) (2008)
musical,romance,Road to Utopia (1946)
musical,romance,I Dream Too Much (1935)
musical,romance,The Magic Flute (2006)
musical,romance,Were the World Mine (2008)
musical,romance,Porgy and Bess (1959)
musical,romance,"Glass Slipper, The (1955)"
musical,romance,Pocahontas (1995)
musical,romance,Sholay (1975)
musical,romance,Camp Rock 2: The Final Jam (2010)
musical,romance,"Family, The (Famiglia, La) (1987)"
musical,romance,Kiki (1931)
musical,romance,"Swan Princess, The (1994)"
musical,romance,Cry-Baby (1990)
musical,romance,Gnomeo & Juliet (2011)
musical,romance,Love Me Tender (1956)
musical,romance,Everyone Says I Love You (1996)
musical,romance,Grease 2 (1982)
musical,romance,"Good Night, The (2007)"
musical,romance,"Big Broadcast of 1938, The (1938)"
musical,romance,Carmen Jones (1954)
musical,romance,Cool as Ice (1991)
musical,romance,Hum Dil De Chuke Sanam (1999)
musical,romance,Jack and the Cuckoo-Clock Heart (Jack et la mécanique du coeur) (2013)
musical,romance,Love Me or Leave Me (1955)
musical,romance,Aladdin and the King of Thieves (1996)
musical,romance,Wild Guitar (1962)
musical,romance,It's Always Fair Weather (1955)
musical,romance,Funny Girl (1968)
musical,romance,Show Boat (1936)
musical,romance,Curly Top (1935)
musical,romance,Devdas (2002)
musical,romance,Kiss and Make-Up (1934)
musical,romance,"Emperor Waltz, The (1948)"
musical,romance,Cain and Mabel (1936)
musical,romance,Moonlight Serenade (2009)
musical,romance,Week-End in Havana (1941)
musical,romance,Annie Get Your Gun (1950)
musical,romance,Bye Bye Birdie (1963)
musical,romance,Xanadu (1980)
musical,romance,Sun Valley Serenade (1941)
musical,romance,Beauty and the Beast (1991)
musical,romance,"Pirate, The (1948)"
musical,romance,Yeh Jawaani Hai Deewani (2013)
musical,romance,Côte d'Azur (Crustacés et coquillages) (2005)
musical,romance,Dhoom (2004)
musical,romance,Pal Joey (1957)
musical,romance,Tere Naam (2003)
musical,romance,Victor/Victoria (1982)
musical,romance,Naughty Girl (1956)
musical,romance,Summer Holiday (1963)
musical,romance,Three Smart Girls (1936)
musical,romance,Strike Up the Band (1940)
musical,romance,Puss in Boots (Nagagutsu o haita neko) (1969)
musical,romance,Broadway Melody of 1936 (1935)
musical,romance,Dames (1934)
musical,romance,"Music Man, The (1962)"
musical,romance,"Pajama Game, The (1957)"
musical,romance,"Great Waltz, The (1938)"
musical,romance,Rock of Ages (2012)
musical,romance,Another Cinderella Story (2008)
musical,romance,Cape No. 7 (Hái-kak chhit-ho) (2008)
musical,romance,High Time (Big Daddy) (1960)
musical,romance,Dabangg 2 (2012)
musical,romance,A Cinderella Story: Once Upon a Song (2011)
musical,romance,Flower Drum Song (1961)
musical,romance,"Pleasure Seekers, The (1964)"
musical,romance,Fame (2009)
musical,romance,Black Orpheus (Orfeu Negro) (1959)
musical,romance,House Party 3 (1994)
musical,romance,"Pirates of Penzance, The (1983)"
musical,romance,"Competition, The (1980)"
musical,romance,Make Your Move (2013)
musical,romance,This Movie Is Broken (2010)
musical,romance,"Broadway Melody, The (1929)"
musical,romance,PK (2014)
musical,romance,"Strawberry Blonde, The (1941)"
musical,romance,Oklahoma! (1955)
musical,romance,Mohabbatein (2000)
musical,romance,Step Up All In (2014)
musical,romance,Impromptu (1991)
musical,romance,Secret (2007)
musical,romance,Krrish (2006)
musical,romance,Hannah Montana: The Movie (2009)
musical,romance,"Misérables, Les (2012)"
musical,romance,Presenting Lily Mars (1943)
musical,romance,Earth Girls Are Easy (1988)
musical,romance,It Started with Eve (1941)
musical,romance,Fun and Fancy Free (1947)
musical,romance,Wonder Bar (1934)
musical,romance,You Were Never Lovelier (1942)
musical,romance,Girl Crazy (1943)
musical,romance,Three Smart Girls Grow Up (1939)
musical,romance,Bombay Talkie (1970)
musical,romance,Step Up 2 the Streets (2008)
musical,romance,"New York, New York (1977)"
musical,romance,Athena (1954)
musical,romance,The Girl from Nagasaki (2013)
musical,romance,Beloved (Les bien-aimées) (2011)
musical,romance,Corpse Bride (2005)
musical,romance,Tango (1998)
musical,romance,"Gang's All Here, The (1943)"
musical,romance,Easter Parade (1948)
musical,romance,"Slipper and the Rose, The (1976)"
musical,romance,Fun in Acapulco (1963)
musical,romance,Meet Me at the Fair (1953)
musical,romance,"Singing Marine, The (1937)"
musical,romance,Carmen (1983)
musical,romance,Raise Your Voice (2004)
musical,romance,Blue Skies (1946)
musical,romance,Main Prem Ki Diwani Hoon (2003)
musical,romance,Saawariya (2007)
musical,romance,Bells Are Ringing (1960)
musical,romance,Parineeta (2005)
musical,romance,Broadway Serenade (1939)
musical,romance,Maytime (1937)
musical,romance,"Fabulous Baker Boys, The (1989)"
musical,romance,Burlesque (2010)
musical,romance,Daddy Long Legs (1955)
musical,romance,Pennies from Heaven (1981)
musical,romance,Pot O' Gold (1941)
musical,romance,"Easy Come, Easy Go (1967)"
musical,romance,Pillow Talk (1959)
musical,romance,Roll Bounce (2005)
musical,romance,Veer Zaara (2004)
musical,romance,Footloose (2011)
musical,romance,Mulan (1998)
musical,romance,"Merry Widow, The (1934)"
musical,romance,High Fidelity (2000)
musical,romance,Babes on Broadway (1941)
musical,romance,Center Stage (2000)
musical,romance,"Lion King II: Simba's Pride, The (1998)"
musical,romance,Sharpay's Fabulous Adventure (2011)
musical,romance,I'll Be There (2003)
musical,romance,Cinderella (1950)
musical,romance,"Sound of Music, The (1965)"
musical,romance,Filth and Wisdom (2008)
musical,romance,"Perfect Couple, A (1979)"
musical,romance,"Swan Princess: Escape from Castle Mountain, The (1997)"
musical,romance,Frozen (2013)
musical,romance,Disco Dancer (1983)
musical,romance,Enchanted (2007)
musical,romance,Maskerade (1934)
musical,romance,Paint Your Wagon (1969)
musical,romance,"Date with Judy, A (1948)"
musical,romance,42nd Street (1933)
musical,romance,Donkey Skin (Peau d'âne) (1970)
musical,romance,Bitter Sweet (1940)
musical,romance,All Dogs Go to Heaven 2 (1996)
musical,romance,Pardes (1997)
musical,romance,"Night at the Opera, A (1935)"
musical,romance,Thoroughly Modern Millie (1967)
musical,romance,"Hunchback of Notre Dame, The (1996)"
musical,romance,Lost Horizon (1973)
musical,romance,Save the Last Dance 2 (2006)
musical,romance,"Preacher's Wife, The (1996)"
musical,romance,Amazon Jack 2: The Movie Star (a.k.a. Hugo the Movie Star) (Jungledyret 2 - den store filmhelt) (1996)
musical,romance,Yolanda and the Thief (1945)
musical,romance,Double Dynamite (1951)
musical,romance,Under the Cherry Moon (1986)
musical,romance,All the Fine Young Cannibals (1960)
musical,romance,"Tango Lesson, The (1997)"
musical,romance,Viva Las Vegas (1964)
musical,romance,Introducing Dorothy Dandridge (1999)
musical,romance,Lady and the Tramp II: Scamp's Adventure (2001)
musical,romance,"Rich, Young and Pretty (1951)"
musical,romance,Swing Time (1936)
musical,romance,Miss Sadie Thompson (1953)
musical,romance,On the Riviera (1951)
musical,romance,House Party 2 (1991)
musical,romance,Moulin Rouge (1952)
musical,romance,Snow White and the Seven Dwarfs (1937)
musical,romance,Gigi (1958)
musical,romance,"Hero: Love Story of a Spy, The (2003)"
musical,romance,Cinderella (1997)
musical,romance,Aashiqui 2 (2013)
musical,romance,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi) (2008)"
musical,romance,Waltzes from Vienna (1933)
musical,romance,The Pokrovsky Gates (1983)
musical,romance,Under the Roofs of Paris (Sous les toits de Paris) (1930)
musical,romance,Down Argentine Way (1940)
musical,romance,Lovely to Look At (1952)
musical,romance,Flirtation Walk (1934)
musical,romance,Top Banana (1954)
musical,romance,Glitter (2001)
musical,romance,Gold Diggers of 1937 (1936)
musical,romance,Saturday Night Fever (1977)
musical,romance,South Pacific (1958)
musical,romance,Memories of Matsuko (Kiraware Matsuko no isshô) (2006)
musical,romance,Flying Down to Rio (1933)
musical,romance,"Paradise, Hawaiian Style (1966)"
musical,romance,Ten Minutes Older: The Cello (2002)
musical,romance,How to Succeed in Business Without Really Trying (1967)
