genre,movie
imax,Riddick (2013)
imax,"Mortal Instruments: City of Bones, The (2013)"
imax,Gravity (2013)
imax,Metallica: Through the Never (2013)
imax,Captain Phillips (2013)
imax,Ender's Game (2013)
imax,Thor: The Dark World (2013)
imax,"Hunger Games: Catching Fire, The (2013)"
imax,"Hobbit: The Desolation of Smaug, The (2013)"
imax,Dragon Ball Z: Battle of Gods (2013)
imax,Jack Ryan: Shadow Recruit (2014)
imax,Divergent (2014)
imax,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami) (2012)
imax,"I, Frankenstein (2014)"
imax,RoboCop (2014)
imax,Interstellar (2014)
imax,300: Rise of an Empire (2014)
imax,Need for Speed (2014)
imax,Captain America: The Winter Soldier (2014)
imax,Noah (2014)
imax,The Amazing Spider-Man 2 (2014)
imax,Transcendence (2014)
imax,Godzilla (2014)
imax,Maleficent (2014)
imax,Edge of Tomorrow (2014)
imax,Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang) (2013)
imax,IMAX: Coral Reef Adventure (2003)
imax,Stalingrad (2013)
imax,The Monkey King (2014)
legal drama,Dead Man Walking (1995)
legal drama,"Few Good Men, A (1992)"
legal drama,Mickey (2003)
legal drama,"Trials of Cate McCall, The (2013)"
prison,Dead Man Walking (1995)
prison,Murder in the First (1995)
prison,Natural Born Killers (1994)
prison,"Shawshank Redemption, The (1994)"
prison,Naked Gun 33 1/3: The Final Insult (1994)
prison,In the Name of the Father (1993)
prison,No Escape (1994)
prison,Condition Red (Beyond the Law) (1995)
prison,Captives (1994)
prison,"Rock, The (1996)"
prison,Killer: A Journal of Murder (1995)
prison,"Chamber, The (1996)"
prison,Sleepers (1996)
prison,Escape from New York (1981)
prison,One Flew Over the Cuckoo's Nest (1975)
prison,"Clockwork Orange, A (1971)"
prison,"Great Escape, The (1963)"
prison,Down by Law (1986)
prison,Cool Hand Luke (1967)
prison,Alien³ (a.k.a. Alien 3) (1992)
prison,Con Air (1997)
prison,"Man in the Iron Mask, The (1998)"
prison,He Got Game (1998)
prison,Out of Sight (1998)
prison,Return to Paradise (1998)
prison,We're No Angels (1989)
prison,American History X (1998)
prison,Runaway Train (1985)
prison,Bandits (1997)
prison,Life (1999)
prison,Instinct (1999)
prison,Brokedown Palace (1999)
prison,Penitentiary II (1982)
prison,Come See the Paradise (1990)
prison,"Green Mile, The (1999)"
prison,"Hurricane, The (1999)"
prison,Papillon (1973)
prison,Midnight Express (1978)
prison,"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)"
prison,"Ilsa, She Wolf of the SS (1974)"
prison,Reform School Girls (1986)
prison,Death Warrant (1990)
prison,"Longest Yard, The (1974)"
prison,Blow (2001)
prison,Chopper (2000)
prison,Lilies (1996)
prison,True Believer (1989)
prison,"Innocent Man, An (1989)"
prison,Lock Up (1989)
prison,Greenfingers (2000)
prison,Tango & Cash (1989)
prison,Brubaker (1980)
prison,"Last Castle, The (2001)"
prison,Mrs. Soffel (1984)
prison,Caged Heat (1974)
prison,Mean Machine (2001)
prison,"Big Bird Cage, The (1972)"
prison,"Big Doll House, The (1971)"
prison,Stir Crazy (1980)
prison,Lucky Break (2001)
prison,Taking Care of Business (1990)
prison,"New Guy, The (2002)"
prison,I Want to Live! (1958)
prison,Undisputed (2002)
prison,Ernest Goes to Jail (1990)
prison,"Das Experiment (Experiment, The) (2001)"
prison,Half Past Dead (2002)
prison,Victory (a.k.a. Escape to Victory) (1981)
prison,Chicago (2002)
prison,American Me (1992)
prison,Two-Way Stretch (1960)
prison,Lockdown (2000)
prison,Mr. Majestyk (1974)
prison,Holes (2003)
prison,Civil Brand (2002)
prison,Kiss of the Spider Woman (1985)
prison,Marquis (1989)
prison,Birdman of Alcatraz (1962)
prison,"United States of Leland, The (2003)"
prison,Carandiru (2003)
prison,Strange Cargo (1940)
prison,"Getaway, The (1972)"
prison,I Am a Fugitive from a Chain Gang (1932)
prison,Escape from Alcatraz (1979)
prison,White Heat (1949)
prison,Animal Factory (2000)
prison,Angels with Dirty Faces (1938)
prison,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)"
prison,Fury (1936)
prison,Shoeshine (Sciuscià) (1946)
prison,Carbine Williams (1952)
prison,Jailhouse Rock (1957)
prison,"Hill, The (1965)"
prison,Bad Boys (1983)
prison,Merry Christmas Mr. Lawrence (1983)
prison,Weeds (1987)
prison,Prison (1988)
prison,Moon 44 (1990)
prison,Cadence (1990)
prison,Riki-Oh: The Story of Ricky (Lik Wong) (1991)
prison,Fortress (1992)
prison,Female Convict Scorpion: Jailhouse 41 (Joshuu sasori: Dai-41 zakkyo-bô) (1972)
prison,In Hell (2003)
prison,Ruby & Quentin (Tais-toi!) (2003)
prison,"Trou, Le (Hole, The) (Night Watch, The) (1960)"
prison,Ghosts... of the Civil Dead (1988)
prison,"Longest Yard, The (2005)"
prison,"Generale Della Rovere, Il (1959)"
prison,Kiss of Death (1947)
prison,Interrogation (Przesluchanie) (1989)
prison,"Big House, The (1930)"
prison,"Trial of Joan of Arc, The (Procès de Jeanne d'Arc) (1962)"
prison,Carlito's Way: Rise to Power (Carlito's Way 2: Rise to Power) (2005)
prison,Each Dawn I Die (1939)
prison,"Hurricane, The (1937)"
prison,Brute Force (1947)
prison,Let's Go to Prison (2006)
prison,"20,000 Years in Sing Sing (1932)"
prison,"Prisoner, The (Island of Fire) (Huo shao dao) (1990)"
prison,Four Minutes (Vier Minuten) (2006)
prison,In Your Hands (Forbrydelser) (2004)
prison,American Pastime (2007)
prison,Scum (1979)
prison,"Desperate Hours, The (1955)"
prison,As Far As My Feet Will Carry Me (So weit die Füße tragen) (2001)
prison,"Goodbye Bafana (Color of Freedom, The) (2007)"
prison,"Prisoner of Shark Island, The (1936)"
prison,Dante 01 (2008)
prison,Breath (Soom) (2007)
prison,Felon (2008)
prison,Death Race (2008)
prison,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006)
prison,Hunger (2008)
prison,"Reader, The (2008)"
prison,I've Loved You So Long (Il y a longtemps que je t'aime) (2008)
prison,"Escapist, The (2008)"
prison,Big Stan (2007)
prison,Bronson (2009)
prison,Green Street Hooligans 2 (2009)
prison,Gamer (2009)
prison,Chronicle of an Escape (Crónica de una fuga) (2006)
prison,Law Abiding Citizen (2009)
prison,Cell 211 (Celda 211) (2009)
prison,There Was a Crooked Man... (1970)
prison,"Prophet, A (Un Prophète) (2009)"
prison,Undisputed II: Last Man Standing (2006)
prison,I Love You Phillip Morris (2009)
prison,Caged (1950)
prison,Invisible Stripes (1939)
prison,Chained Heat (1983)
prison,Stoic (2009)
prison,Lion's Den (Leonera) (2008)
prison,"Experiment, The (2010)"
prison,Wall Street: Money Never Sleeps (2010)
prison,Stone (2010)
prison,Hunger (2009)
prison,R (2010)
prison,Undisputed III: Redemption (2010)
prison,"Way Back, The (2010)"
prison,Anything for Her (Pour elle) (2008)
prison,Dog Pound (2010)
prison,Riot in Cell Block 11 (1954)
prison,Presumed Guilty (Presunto culpable) (2008)
prison,"Criminal Code, The (1931)"
prison,"If I Want to Whistle, I Whistle (Eu cand vreau sa fluier, fluier) (2010)"
prison,Death Race 2 (2010)
prison,Into the Abyss (2011)
prison,Untamed Youth (1957)
prison,Lockout (2012)
prison,King of Devil's Island (Kongen av Bastøy) (2010) 
prison,Ladies They Talk About (1933)
prison,Get the Gringo (2012)
prison,Wrong Turn 3: Left for Dead (2009)
prison,Wild Bill (2011)
prison,Paradise Lost 3: Purgatory (2011)
prison,Guilty (Présumé coupable) (2011)
prison,West of Memphis (2012)
prison,Caesar Must Die (Cesare deve morire) (2012)
prison,K-11 (2012)
prison,Death Race 3: Inferno (2012)
prison,Pressure Point  (1962) 
prison,Maniac Cop 2 (1990)
prison,Fortress 2 (2000)
prison,Ain't Them Bodies Saints (2013)
prison,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)"
prison,Miracle in Cell No. 7 (2013)
prison,Escape Plan (2013)
prison,Short Eyes (1977)
prison,"Pursuit of Happiness, The (1971)"
prison,Prison Terminal: The Last Days of Private Jack Hall (2013)
prison,Starred Up (2013)
prison,Castle on the Hudson (1940)
prison,Rosewater (2014)
prison,Pardon Us (1931)
prison,Son of a Gun (2014)
prison,Seed (2006)
prison,Hell's Highway (1932)
prison,American Heist (2015)
prison,The Stanford Prison Experiment (2015)
prison,"Norte, the End of History (2013)"
prison,The Party (1990)
prison,Letters from a Killer (1998)
documentary,Across the Sea of Time (1995)
documentary,Nico Icon (1995)
documentary,Heidi Fleiss: Hollywood Madam (1995)
documentary,Catwalk (1996)
documentary,Anne Frank Remembered (1995)
documentary,Jupiter's Wife (1994)
documentary,From the Journals of Jean Seberg (1995)
documentary,Man of the Year (1995)
documentary,Crumb (1994)
documentary,"Show, The (1995)"
documentary,Unzipped (1995)
documentary,Hoop Dreams (1994)
documentary,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"
documentary,Frank and Ollie (1995)
documentary,Martin Lawrence: You So Crazy (1994)
documentary,"Endless Summer 2, The (1994)"
documentary,"War Room, The (1993)"
documentary,"Celluloid Closet, The (1995)"
documentary,"Great Day in Harlem, A (1994)"
documentary,Tigrero: A Film That Was Never Made (1994)
documentary,"Eye of Vichy, The (Oeil de Vichy, L') (1993)"
documentary,"Haunted World of Edward D. Wood Jr., The (1996)"
documentary,Vermont Is For Lovers (1992)
documentary,Carmen Miranda: Bananas Is My Business (1994)
documentary,Maya Lin: A Strong Clear Vision (1994)
documentary,"Gate of Heavenly Peace, The (1995)"
documentary,Small Wonders (1995)
documentary,Synthetic Pleasures (1995)
documentary,Looking for Richard (1996)
documentary,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
documentary,"Perfect Candidate, A (1996)"
documentary,"Line King: The Al Hirschfeld Story, The (1996)"
documentary,When We Were Kings (1996)
documentary,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994)
documentary,American Dream (1990)
documentary,"Thin Blue Line, The (1988)"
documentary,Madonna: Truth or Dare (1991)
documentary,Paris Is Burning (1990)
documentary,This Is Spinal Tap (1984)
documentary,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
documentary,Hype! (1996)
documentary,Paris Was a Woman (1995)
documentary,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
documentary,Message to Love: The Isle of Wight Festival (1996)
documentary,"Tickle in the Heart, A (1996)"
documentary,Fire on the Mountain (1996)
documentary,Waiting for Guffman (1996)
documentary,Rhyme & Reason (1997)
documentary,Mondo (1996)
documentary,"Fast, Cheap & Out of Control (1997)"
documentary,Year of the Horse (1997)
documentary,Ayn Rand: A Sense of Life (1997)
documentary,Everest (1998)
documentary,"Big One, The (1997)"
documentary,Kurt & Courtney (1998)
documentary,Wild Man Blues (1997)
documentary,Dear Jesse (1997)
documentary,Full Tilt Boogie (1997)
documentary,Roger & Me (1989)
documentary,"Saltmen of Tibet, The (Salzmänner von Tibet, Die) (1997)"
documentary,Modulations (1998)
documentary,"Century of Cinema, A (1994)"
documentary,"Cruise, The (1998)"
documentary,Hands on a Hard Body (1996)
documentary,"Last Days, The (1998)"
documentary,Dancemaker (1998)
documentary,Photographer (Fotoamator) (1998)
documentary,Endurance (1999)
documentary,It Came from Hollywood (1982)
documentary,Buena Vista Social Club (1999)
documentary,Get Bruce (1999)
documentary,Trekkies (1997)
documentary,Drop Dead Gorgeous (1999)
documentary,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)"
documentary,"Source, The (1999)"
documentary,On the Ropes (1999)
documentary,Stop Making Sense (1984)
documentary,Return with Honor (1998)
documentary,"Brother, Can You Spare a Dime? (1975)"
documentary,On Any Sunday (1971)
documentary,My Best Fiend (Mein liebster Feind) (1999)
documentary,American Movie (1999)
documentary,42 Up (1998)
documentary,Home Page (1999)
documentary,"James Dean Story, The (1957)"
documentary,U2: Rattle and Hum (1988)
documentary,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)"
documentary,"Life and Times of Hank Greenberg, The (1998)"
documentary,Creature (1999)
documentary,Kestrel's Eye (Falkens öga) (1998)
documentary,Gendernauts (1999)
documentary,"Brandon Teena Story, The (1998)"
documentary,With Byrd at the South Pole (1930)
documentary,Black Tar Heroin: The Dark End of the Street (2000)
documentary,Beyond the Mat (1999)
documentary,For All Mankind (1989)
documentary,"Filth and the Fury, The (2000)"
documentary,Regret to Inform (1998)
documentary,Better Living Through Circuitry (1999)
documentary,"Endless Summer, The (1966)"
documentary,Baraka (1992)
documentary,"Decline of Western Civilization, The (1981)"
documentary,"Decline of Western Civilization Part II: The Metal Years, The (1988)"
documentary,American Pimp (1999)
documentary,"Eyes of Tammy Faye, The (2000)"
documentary,"Original Kings of Comedy, The (2000)"
documentary,Phish: Bittersweet Motel (2000)
documentary,Back Stage (2000)
documentary,Barenaked in America (1999)
documentary,One Day in September (1999)
documentary,Eddie Murphy Raw (1987)
documentary,Series 7: The Contenders (2001)
documentary,Long Night's Journey Into Day (2000)
documentary,Gray's Anatomy (1996)
documentary,Elvis: That's the Way It Is (1970)
documentary,Real Life (1979)
documentary,Unmade Beds (1997)
documentary,4 Little Girls (1997)
documentary,Keep the River on Your Right: A Modern Cannibal Tale (2000)
documentary,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)"
documentary,Triumph of the Will (Triumph des Willens) (1934)
documentary,Calle 54 (2000)
documentary,Startup.com (2001)
documentary,Forgotten Silver (1996)
documentary,Down From the Mountain (2000)
documentary,Wolves (1999)
documentary,T-Rex: Back to the Cretaceous (1998)
documentary,Michael Jordan to the Max (2000)
documentary,Africa: The Serengeti (1994)
documentary,Alaska: Spirit of the Wild (1997)
documentary,Siegfried & Roy: The Magic Box (1999)
documentary,Imagine: John Lennon (1988)
documentary,Theremin: An Electronic Odyssey (1993)
documentary,Into the Arms of Strangers: Stories of the Kindertransport (2000)
documentary,Children Underground (2001)
documentary,Go Tigers! (2001)
documentary,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
documentary,Grateful Dawg (2000)
documentary,D.O.A. (1980)
documentary,Divine Madness! (1980)
documentary,Destiny in Space (1994)
documentary,Hail Columbia! (1982)
documentary,Mission to Mir (1997)
documentary,Titanica (1992)
documentary,Trembling Before G-d (2001)
documentary,Pornstar: The Legend of Ron Jeremy (2001)
documentary,Medium Cool (1969)
documentary,Little Dieter Needs to Fly (1997)
documentary,Richard Pryor Here and Now (1983)
documentary,Scratch (2001)
documentary,"Great Rock 'n' Roll Swindle, The (1980)"
documentary,"Man Who Saw Tomorrow, The (1980)"
documentary,Promises (2001)
documentary,Rude Boy (1980)
documentary,"Atomic Cafe, The (1982)"
documentary,Dogtown and Z-Boyz (2001)
documentary,"Last Waltz, The (1978)"
documentary,"Diaries of Vaslav Nijinsky, The (2002)"
documentary,"Legend of Boggy Creek, The (1972)"
documentary,"Kid Stays in the Picture, The (2002)"
documentary,Biggie and Tupac (2002)
documentary,Martin Lawrence Live: Runteldat (2002)
documentary,"Pinochet Case, The (Cas Pinochet, Le) (2001)"
documentary,"Trials of Henry Kissinger, The (2002)"
documentary,Shanghai Ghetto (2002)
documentary,Powaqqatsi (1988)
documentary,Bowling for Columbine (2002)
documentary,Comedian (2002)
documentary,Fidel (2001)
documentary,Naqoyqatsi (2002)
documentary,Faces of Death 2 (1981)
documentary,Faces of Death (1978)
documentary,Faces of Death 3 (1985)
documentary,Faces of Death 4 (1990)
documentary,Faces of Death 6 (1996)
documentary,History of Kim Skov (Historien om Kim Skov) (1981)
documentary,Derrida (2002)
documentary,Jackass: The Movie (2002)
documentary,Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles) (2001)
documentary,Interview with the Assassin (2002)
documentary,Standing in the Shadows of Motown (2002)
documentary,This Is Elvis (1981)
documentary,Urgh! A Music War (1981)
documentary,"Vernon, Florida (1981)"
documentary,Burden of Dreams (1982)
documentary,Blue Collar Comedy Tour: The Movie (2003)
documentary,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)
documentary,In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002)
documentary,Lost in La Mancha (2002)
documentary,Monty Python Live at the Hollywood Bowl (1982)
documentary,Richard Pryor Live on the Sunset Strip (1982)
documentary,Sunless (Sans Soleil) (1983)
documentary,"Secret Policeman's Other Ball, The (1982)"
documentary,Amandla! A Revolution in Four Part Harmony (2002)
documentary,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967)
documentary,Stevie (2002)
documentary,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001)
documentary,DysFunktional Family (2003)
documentary,Ghosts of the Abyss (2003)
documentary,"Winged Migration (Peuple migrateur, Le) (2001)"
documentary,I Am Trying to Break Your Heart (2002)
